PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"[Unable to load image]",,"[Kan de afbeelding niet laden]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Personal image collection preview",,"Voorbeeld van de collectie persoonlijke afbeeldingen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We don't recoginize the sign-in address. Please use your Office 365 sign-in.",,"Het aanmeldingsadres wordt niet herkend. Gebruik uw Office 365-account.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Only when I'm not active on desktop",,"Alleen wanneer ik niet actief ben op het bureaublad",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You can join this on the desktop app",,"U kunt deelnemen via de bureaublad-app",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Just now",,"Zojuist",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This mention will notify {0} people.",,"Deze vermelding geeft een melding aan {0} personen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last read",,"Laatst gelezen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Legal",,"Juridisch",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't like or unlike that message for you",,"Kan geen vind ik leuk/vind ik niet meer leuk opgeven voor het kanaal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Likes",,"Vind-ik-leuks",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading your teams...",,"Uw teams worden geladen...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading...",,"Laden...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} is on hold",,"{0} is in de wachtstand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams log",,"Logboek van Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"MicrosoftTeamsLog{0}",,"MicrosoftTeamsLog{0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Try signing in with different credentials",,"Probeer aan te melden met andere referenties",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"There was an error and the logs for Microsoft Teams were not saved. Please try again.",,"Er is een fout opgetreden en de logboeken van Microsoft Teams zijn niet opgeslagen. Probeer het opnieuw.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Error saving logs",,"Fout bij het opslaan van logboeken",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"The logs for Microsoft Teams were saved to {0}.",,"De logboeken van Microsoft Teams zijn opgeslagen in {0}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Logs saved",,"De logboeken zijn opgeslagen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing in...",,"Aanmelden...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing you out",,"U wordt afgemeld",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"(Cancelled) {0}",,"(Geannuleerd) {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended",,"Vergadering beëindigd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended {0}",,"Vergadering beëindigd {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting started",,"Vergadering gestart",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended.",,"De vergadering is beëindigd.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended: {0}",,"De vergadering is beëindigd: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Started a meeting",,"Is een vergadering gestart",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member added",,"Lid toegevoegd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member removed",,"Lid verwijderd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member role updated",,"De rol van het lid is bijgewerkt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentions",,"Vermeldingen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Camera",,"Camera",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Like",,"Leuk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Photos",,"Foto's",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Save",,"Opslaan",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite",,"Favoriet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To-do",,"Taak",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unlike",,"Vind ik niet meer leuk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unsave",,"Opslaan ongedaan maken",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bold",,"Vet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options",,"Meer opties",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}m ago",,"{0} minuten geleden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mute call",,"Gesprek dempen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Muted Conversation",,"Gesprek gedempt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Selected",,"Geselecteerd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attachment",,"Bijlage",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite channel",,"Favoriet kanaal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies. See all replies",,"{0} oudere reacties. Alle reacties bekijken",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your favorite channels were mentioned",,"Uw favoriete kanalen zijn vermeld",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Audio file",,"Audiobestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Code file",,"Codebestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Compressed file",,"Gecomprimeerd bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Design file",,"Ontwerpbestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Excel file",,"Excel-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Folder",,"Map",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File",,"Bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"GIF file",,"GIF-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image file",,"Afbeeldingsbestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"OneNote file",,"OneNote-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PDF file",,"PDF-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Photoshop file",,"Photoshop-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PowerPoint file",,"PowerPoint-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Text file",,"Tekstbestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Video file",,"Videobestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Word file",,"Word-bestand",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Make {0} a favorite channel",,"{0} instellen als favoriet kanaal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Make {0} a favorite team",,"{0} instellen als favoriet team",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting info: {0} begins {1}. You can join this on the desktop app.",,"Vergaderingsinformatie: {0} begint {1}. U kunt hieraan deelnemen met de bureaublad-app.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab thread for {0} created by {1}",,"Tabblad-thread voor {0} gemaakt door {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Has files",,"Heeft bestanden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image",,"Afbeelding",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image: {0}",,"Afbeelding: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Important",,"Belangrijk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Important messages",,"Belangrijke berichten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not selected",,"Niet geselecteerd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Channel",,"Kanaal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Team",,"Team",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last message at {0}",,"Laatste bericht op {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last reply by {0} on {1}",,"Laatste reactie van {0} om {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last reply by {0}",,"Laatste reactie van {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Numbered list of {0} items",,"Genummerde lijst van {0} items",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bulleted list of {0} items",,"Lijst met opsommingstekens van {0} items",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Item {0} of {1}",,"Item {0} van {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unread",,"Ongelezen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Message from you",,"Bericht van u",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Message from {0}",,"Bericht van {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Message {0} from {1}",,"Bericht {0} van {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked by {0} people",,"{0} mensen vinden dit leuk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} new",,"{0} nieuw",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New private chat",,"Nieuw privégesprek",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New important messages",,"Nieuwe belangrijke berichten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New messages",,"Nieuwe berichten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not using Microsoft Teams",,"Gebruikt Microsoft Teams niet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open attachment {0}",,"Bijlage {0} openen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open tab {0}",,"Tabblad openen {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} replies",,"{0} antwoorden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to send",,"Kan niet verzenden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sending",,"Verzenden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign out {0}",,"{0} afmelden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked by one person",,"Één persoon vindt dit leuk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab",,"Tabblad",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Excel tab",,"Excel-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Channel files",,"Kanaalbestanden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab",,"Tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Notes tab",,"Notities-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PDF tab",,"PDF-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Planner tab",,"Planner-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PowerBI tab",,"Power BI-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PowerPoint tab",,"PowerPoint-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"SharePoint tab",,"SharePoint-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Word tab",,"Word-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"YouTube tab",,"YouTube-tab",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Inline table",,"Inline-tabel",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite team",,"Favoriet team",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"The team was mentioned",,"Het team is vermeld",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Thread from {0}",,"Thread van {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Thread {0} from {1}",,"Thread {0} van {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Started {0}",,"Heeft {0} gestart",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"No preview for this message type",,"Geen voorbeeld voor dit type bericht",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"View {0} contact card.",,"{0} contactkaart bekijken.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You were mentioned",,"U bent genoemd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"View contact card",,"Visitekaartje weergeven",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email {0}",,"{0} e-mailen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call {0}",,"{0} bellen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Activity",,"Activiteit",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More",,"Meer",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Go to {0} channel",,"Naar het kanaal {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New chat",,"Nieuwe chat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New Chat",,"Nieuwe chat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not using Microsoft Teams",,"Microsoft Teams wordt niet gebruikt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Notifications",,"Meldingen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Notify me for",,"Meldingen laten zien voor",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"I'm new to Office 365.",,"Ik ben nieuw bij Office 365.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Offline",,"Offline",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Phone",,"Telefoon",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Profile picture updated",,"De profielfoto is bijgewerkt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't favorite or unfavorite that channel for you",,"Kan het kanaal niet instellen als favoriet of uit favorieten verwijderen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't favorite or unfavorite that team for you",,"Kan team niet instellen als favoriet of eruit verwijderen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't complete the call",,"Kan het gesprek niet voltooien",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams is no longer supported on Windows Phone.",,"Microsoft Teams wordt niet meer ondersteund in Windows Phone.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"App support has ended",,"Ondersteuning voor app is beëindigd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[Preview unavailable]",,"[Voorbeeld niet beschikbaar]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Privacy and cookies",,"Privacy en cookies",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Recent searches",,"Recente zoekopdrachten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Refresh",,"Vernieuwen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You have been put on hold",,"U bent in de wacht gezet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Stop following channel",,"Kanaal niet meer volgen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replies",,"Antwoorden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Conversation",,"Gesprek",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"1 older reply",,"1 oudere reactie",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Resume",,"Hervatten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't save or unsave that message for you.",,"Dat bericht kan niet worden opgeslagen of het opslaan kan niet ongedaan worden gemaakt.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Search for people and messages",,"Zoeken naar personen en berichten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Search GIFs",,"Zoeken in GIF's",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Search",,"Zoeken",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chat with {0}",,"Chatten met {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Messages",,"Berichten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Couldn't find anything that looks like that.",,"Geen overeenkomende resultaten gevonden.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"People",,"Personen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Delete",,"Verwijderen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unsent message options",,"Opties voor niet-verzonden berichten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't send your message",,"Kan uw bericht niet verzenden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Send Notifications",,"Meldingen verzenden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Retry",,"Opnieuw",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} says",,"{0} zegt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Settings",,"Instellingen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign-in address",,"Aanmeldingsadres",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign in",,"Aanmelden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign in using your work account.",,"Meld u aan met uw werkaccount.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Get help with signing in",,"Hulp bij het aanmelden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign out",,"Afmelden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"No",,"Nee",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Are you sure you want to sign out?",,"Weet u zeker dat u zich wilt afmelden?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Yes",,"Ja",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Play sound on success",,"Geluid afspelen bij voltooien",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sound",,"Geluid",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Add a subject",,"Onderwerp toevoegen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update the Microsoft Teams app now to get the latest features and improvements.",,"Werk de Microsoft Teams-app nu bij voor de nieuwste functies en verbeteringen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update available",,"Update beschikbaar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Later",,"Later",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Support for Microsoft Teams on Windows Phone will end on October 20, 2018. You'll no longer be able to use the app on this device.",,"Ondersteuning voor Microsoft Teams in Windows Phone eindigt op 20 oktober 2018. Daarna kunt u de app niet meer gebruiken op dit apparaat.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Got it",,"Begrepen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"App support is ending",,"Ondersteuning voor app wordt beëindigd",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Read more",,"Meer informatie",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab: {0}",,"Tabblad: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the tabs for this channel right now.",,"Kan de tabbladen voor dit kanaal momenteel niet laden.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You're not on a team yet.",,"U maakt nog geen deel uit van een team.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your teams right now",,"De teams kunnen nu niet worden bijgewerkt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your teams.",,"Kan uw teams niet ophalen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of an unavailable team",,"Heeft u eigenaar gemaakt van een team dat niet beschikbaar is",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"team",,"team",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please enable Microsoft Teams from the Office 365 admin portal.",,"Schakel Microsoft Teams in vanuit de Office 365-beheerdersportal.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your license doesn't include access to Microsoft Teams. You can upgrade to a supported Office 365 plan on the admin portal.",,"Met uw licentie krijgt u geen toegang tot Microsoft Teams. U kunt upgraden naar een ondersteund Office 365-abonnement in de beheerdersportal.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams isn't enabled for your organization yet. Ask your IT administrator for access.",,"Microsoft Teams is nog niet ingeschakeld voor uw organisatie. Vraag uw IT-beheerder om toegang.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your license doesn't include access to Microsoft Teams. Ask your IT administrator for access.",,"Met uw licentie krijgt u geen toegang tot Microsoft Teams. Vraag uw IT-beheerder om toegang.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Third party notices",,"Kennisgevingen van derden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Third Party Notices",,"Kennisgevingen van derden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load this conversation right now.",,"Kan dit gesprek momenteel niet laden.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}hr",,"{0} uur",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}min",,"{0} min",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}sec",,"{0} sec",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To:",,"Aan:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} changed the group name to {1}",,"{0} heeft de naam van de groep gewijzigd in {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unknown User",,"Onbekende gebruiker",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unknown",,"Onbekend",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"There are new messages in this conversation that can't be displayed on our mobile app. Check your web or desktop app to see what's missing.",,"Er zijn nieuwe berichten in dit gesprek die niet kunnen worden weergegeven op onze mobiele app. Bekijk uw web- of bureaubladapp om te kijken wat u mist.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not supported. Please use the desktop app to use this.",,"Niet ondersteund. Gebruik de bureaublad-app om dit te gebruiken.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Download original email",,"Oorspronkelijke e-mail downloaden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Yesterday",,"Gisteren",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Yesterday {0}",,"Gisteren {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
